File Name,Date of Response,Date Comments,Responding FDA Center,Response to Petition,Cited Statutes or Regulations,Justification for Response,Status of Review,Review Comments
FDA-2018-P-4454-0011_Final_Response_Letter_from_FDA_CFSAN_to_Bonumose_L.pdf,6/11/2021,,"Center for Food Safety and Applied Nutrition (CFSAN)
",Denied,"- 21 CFR § 101.9(c)(6)(i)
- 21 CFR § 101.9(c)(6)(ii)-(iii)
- 21 CFR 101.80(c)(2)(ii)
- 21 CFR 10.30(e)(3)
- 21 U.S.C. § 343(q)(1)(D)","- The petition sought to: (a) amend the definition of dietary fiber to include small carbohydrates like D-tagatose, (b) classify D-tagatose as a dietary fiber, and (c) amend the definitions of total and added sugars.

- The FDA denied the requests for the following reasons:
• There is no new scientific evidence sufficient to support amending the definition of dietary fiber (which includes non-digestible carbohydrates with 3+ monomeric units).
• The petition does not provide new data demonstrating physiological effects of D-tagatose that would support its inclusion.
• FDA's existing definition aligns with international guidelines and IOM recommendations.
• There is a lack of consensus and consistent scientific basis for including monosaccharides like D-tagatose as dietary fiber.
• FDA emphasized that the dietary fiber definition is science-based, not method-dependent, and they see no valid justification to change the ""3 or more monomeric units"" criterion.
• FDA also did not support redefining total or added sugars to exempt beneficial sugars like D-tagatose.
• However, FDA did acknowledge that further information may be needed and published a Request for Information (RFI) for public comment to explore sugars metabolized differently from traditional sugars (e.g., D-tagatose, allulose).",FALSE,
FDA-2018-P-4490-0006_Citizen_Petition_Denial_Response_Letter_from_FDA_C.pdf,3/29/2019,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- Section 505(b), (c)(1)(A), and (d) of the Federal Food, Drug, and Cosmetic Act (FD&C Act) (21 U.S.C. 355)
- 21 CFR 314.125(b)
- 21 CFR 314.126
- 21 CFR 201.57
- 21 CFR 201.100(c)(1) ","- Substantial Evidence: The FDA found that the original clinical trials provided substantial evidence of efficacy for the target population (adult women <65 with IBS-C). Post hoc subgroup analyses confirmed similar efficacy in this subgroup.
- CV Risk Considerations: The FDA concluded that cardiovascular risks could be mitigated through labeling (e.g., contraindications, warnings) and did not warrant REMS or use restrictions.
- No Need for New Trials: Existing data, even if based on earlier standards (e.g., Rome II criteria), remain clinically meaningful and relevant. A new postmarketing trial was deemed unnecessary.
- Labeling Sufficiency: The FDA stated the labeling adequately communicates the limitations and risks, and additional strategies like REMS were not warranted. ",FALSE,
FDA-2018-P-4549-0007_Interim_Response_Letter_for_FDA_2018_P_4549.pdf,5/23/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"21 CFR 10.30(e)(2)
","The FDA stated that it had not yet resolved the issues raised in the petition due to the complex nature of the request, which required extensive review and analysis by Agency officials. The petition asked the Agency to designate an additional reference standard for Terbinafine Tablets in the Orange Book to support ANDA submissions.

",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4549-0009_Response_Letter_from_FDA_CDER_to_Unichem_Pharmaceu.pdf,4/28/2020,,"Center for Drug Evaluation and Research (CDER)
",Approved,"- Section 505(j) of the FD&C Act (21 U.S.C. 355(j))
- 21 CFR 314.3(b)
- 21 CFR 314.94(a)(3)
- 21 CFR 314.161(a)(1)
- 21 CFR 314.122(c)
- 21 CFR 314.127(a)(11)","- The original reference standard (Lamisil, NDA 020539 by Novartis) is no longer available on the market.
- Aurobindo’s ANDA 078297 product became the market leader between April–June 2019.
- It is therapeutically equivalent (coded ""AB"" in the Orange Book).
- FDA found it appropriate to select Aurobindo’s product as the new reference standard for bioequivalence studies.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4590-0005_Letter_from_FDA_CDER_to_Ascend_Laboratories__LLC.pdf,5/22/2019,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- Controlled Substances Act (CSA)
- 21 CFR § 1308/1308.43 (DEA petition process)
- 83 FR 48950 (DEA Final Order, Sep. 28, 2018)","- The DEA’s final order (Sep. 28, 2018) covers only FDA-approved drugs that contain CBD derived from cannabis with ≤0.1% THC, and places those in Schedule V.
- Petitioner's request was for a generic version of Epidiolex using synthetic CBD.
- Synthetic CBD is not covered under the DEA’s existing order.
- FDA stated that DEA is the proper authority for scheduling actions and advised petitioner to submit the request to DEA.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4591-0003_Interim_Response_Letter_from_FDA_CFSAN_to_Internat.pdf,,No date recognized by ChatGPT nor apparent through a quick skim.,"Center for Food Safety and Applied Nutrition (CFSAN)
",Interim Response,"Title 21 of the Code of Federal Regulations, Section 10.30(e)(2); Regulation 168.140 (legal definition for pure maple syrup)
","The FDA states it has not been able to reach a decision within the first 180 days due to other agency priorities and limited resources. The review is ongoing.

",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4642-0005_Agency_Response_Letter_from_FDA_CVM_to_Provetica_A.pdf,2/21/2019,"No date recognized by ChatGPT, but found in signature line.","Center for Veterinary Medicine (CVM)
",Approved,"- Section 512(n)(3) of the Federal Food, Drug, and Cosmetic Act
- Section 512(n)(3)(C) of the Act
- 21 CFR 514.5","- The proposed changes (dosage form: oral solution instead of capsules) can be considered under a suitability petition.
- The changes do not require new investigations to demonstrate safety and effectiveness.
- The petition meets the criteria of section 512(n)(3)(C) of the FD&C Act for approval of a suitability petition.
- Approval of the petition allows submission of an abbreviated new animal drug application (ANADA), but does not guarantee approval of the ANADA itself.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4656-0006_Letter_from_FDA_CVM_to_Animal_Legal_Defense_Fund.pdf,5/20/2019,,Center for Veterinary Medicine (CVM),Denied,"- 21 CFR 10.35(e) (Petitions for stay of action)
- 21 U.S.C. § 512 (Federal Food, Drug, and Cosmetic Act - FFDCA)
- 21 CFR 514.4 (Substantial evidence of effectiveness)
- National Environmental Policy Act (NEPA)
- Endangered Species Act (ESA)
- 40 CFR 1508.27(b)(1), (b)(9)
- 50 CFR 402.03","- The petition did not meet the necessary criteria under 21 CFR 10.35 to justify a stay of action.
- FDA concluded the petition failed to demonstrate irreparable harm, serious public health concern, or substantial legal violations.
- FDA affirmed that it complied with all applicable legal and regulatory requirements in the approval of Experior™ (a beta-agonist for cattle) including the FFDCA, NEPA, and ESA.
- Detailed studies demonstrated safety to target animals, food safety, human safety, and environmental impact.
- FDA's issuance of a Finding of No Significant Impact (FONSI) was justified based on a comprehensive Environmental Assessment.
- No additional Environmental Impact Statement was warranted, and the analysis included effects on threatened and endangered species.
- Assertions made by the petition lacked adequate evidence or were speculative.",FALSE,
FDA-2018-P-4661-0004_Letter_from_FDA_CDER_to_Hyman__Phelps___McNamara__.pdf,5/31/2019,,Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2)
","The FDA has not reached a decision due to the need to prioritize other agency matters. The interim response is issued under FDA regulations to inform the petitioner that a final decision is pending due to numerous demands on the Agency’s resources.

",FALSE,
FDA-2018-P-4661-0005_Letter_from_FDA_CDER_to_Hyman__Phelps___McNamara__.pdf,10/16/2019,,Center for Drug Evaluation and Research (CDER),Dismissed (moot),"The Orange Book is referenced (Approved Drug Products With Therapeutic Equivalence Evaluations); specific statutes or regulations are not cited directly in the document.
","The petition was dismissed because the FDA determined that the distribution of the current reference standard (diclofenac potassium tablets, 50 mg, approved under ANDA 075463) resumed after the petition was filed.

",FALSE,
FDA-2018-P-4664-0003_Letter_from_FDA_CDER_to_Fresenius_Kabi_USA__LLC.pdf,5/31/2019,,Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2)
","The petition raises complex issues requiring extensive review and analysis by Agency officials. The interim response is provided in accordance with FDA regulations.

",FALSE,
FDA-2018-P-4714-0016_Letter_from_FDA_CDER_to_TherapeuticsMD__Inc_.pdf,6/10/2019,"Date was originally incorrect, so have updated to be accurate",Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2)
","The FDA has not yet resolved the issues raised because the petition raises complex issues requiring extensive review and analysis by Agency officials. The interim response was issued in accordance with FDA regulations on citizen petitions to acknowledge the petition within a specified timeframe.

",FALSE,
FDA-2018-P-4769-0003_Letter_from_FDA_CDER_to_Exela_Pharma_Sciences__LLC.pdf,6/13/2019,,Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2)
","The petition raises complex issues that require extensive review and analysis by Agency officials. The FDA is still evaluating the request and will respond once a decision is reached.

",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4812-0004_Letter_from_FDA_CDER_to_Arent_Fox_LLP.pdf,6/11/2019,,Center for Drug Evaluation and Research (CDER),Denied,"Approved Drug Products with Therapeutic Equivalence Evaluations (commonly known as the Orange Book); reference to the Federal Register notice
","FDA reviewed records and determined that Nizoral (Ketoconazole) topical cream, 2% was not withdrawn for reasons of safety or effectiveness. As a result, the drug will remain listed in the “Discontinued Drug Product List” section of the Orange Book, meaning it may still serve as a reference product for generic applications. 

",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4832-0004_Interim_Response_Letter_from_FDA_CDER_to_Goodwin_P.pdf,6/17/2019,,Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2)
","The FDA has not yet resolved the issues raised in the petition because it involves complex issues that require extensive review and analysis by Agency officials. The interim response is issued per 21 CFR 10.30(e)(2).

",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4832-0005_Final_Response_Letter_from_FDA_CDER_to_Goodwin_Pro.pdf,10/2/2024,,Center for Drug Evaluation and Research (CDER),Denied,"- Section 505(b)(2) of the FD&C Act
- 21 CFR § 314.3(b) (definitions, including pharmaceutical equivalents)
- Orange Book Preface references (e.g., 43rd and 44th editions)
- FDA Guidance for Industry:
- Levothyroxine Sodium Products Enforcement of August 14, 2001 Compliance Date (July 2001)
- Levothyroxine Sodium Tablets—In Vivo Pharmacokinetic and Bioavailability Studies and In Vitro Dissolution Testing (Dec. 2000)
- Applications Covered by Section 505(b)(2) (Oct. 1999)
- Safety Considerations for Container Labels and Carton Labeling Design to Minimize Medication Errors (May 2022)","- FDA reviewed and considered the color-coded blister packaging and determined it was sufficient to mitigate risks of medication errors, despite the lack of coloring on the tablets themselves.
- The Agency reviewed postmarketing safety data and found only two cases referencing tablet confusion, neither involving adverse events.
- FDA concluded the TE (Therapeutic Equivalence) code ""AB2"" was appropriate based on demonstrated bioequivalence with the reference listed drugs (RLDs).
- FDA emphasized that pharmaceutical equivalents may differ in tablet color and still meet bioequivalence standards.
- The request to prevent approval of future supplemental NDAs related to bulk packaging was denied, as these are reviewed on a case-by-case basis.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-4851-0009_Letter_from_FDA_CDER_to_Hetero_Labs_Ltd___Hetero_U.pdf,5/30/2019,,Center for Drug Evaluation and Research (CDER),Approved (Determination Issued),"- Approved Drug Products With Therapeutic Equivalence Evaluations (the Orange Book)
- Federal Register notice (enclosure referenced)","The FDA reviewed records and determined that Lupron (1 mg/0.2 mL) was not withdrawn for reasons related to safety or efficacy. Therefore, the product should remain listed appropriately in the Orange Book under the discontinued section.

",FALSE,"Missing in original spreadsheet, so completed in full here. "
